label,in_pkt,in_size,out_pkt,out_size,cumul_1,cumul_2,cumul_3,cumul_4,cumul_5,cumul_6,cumul_7,cumul_8,cumul_9,cumul_10,cumul_11,cumul_12,cumul_13,cumul_14,cumul_15,cumul_16,cumul_17,cumul_18,cumul_19,cumul_20,cumul_21,cumul_22,cumul_23,cumul_24,cumul_25,cumul_26,cumul_27,cumul_28,cumul_29,cumul_30,pkg_count,chunk_count,total_size,chunk_1,chunk_2,chunk_3,chunk_4,chunk_5,chunk_6,chunk_7,chunk_8,chunk_9,chunk_10,chunk_11,chunk_12,chunk_13,chunk_14,chunk_15,chunk_16,chunk_17,chunk_18,chunk_19,chunk_20,chunk_21,chunk_22,chunk_23,chunk_24,chunk_25
Australia_vs_India,80,54703,116,70932,-138.03225806451613,-1963.8709677419345,-1219.9677419354798,-2681.0,-4511.290322580645,-3084.0,-3857.322580645154,-5727.064516129032,-5488.290322580645,-7612.58064516129,-7565.354838709677,-7271.387096774193,-9194.354838709662,-9931.0,-11771.870967741936,-9927.129032258064,-11424.161290322572,-13114.70967741935,-12693.612903225809,-13220.645161290322,-14602.741935483851,-15905.0,-18207.93548387097,-17254.0,-19673.8064516129,-21115.70967741936,-20978.0,-14480.16129032262,-14735.967741935485,-14998.967741935485,59,5,10453,838,2382,3315,2080,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia_vs_India,111,47435,132,121041,-4388.903225806452,-6425.741935483872,-8634.709677419354,-13192.483870967746,-15199.129032258064,-16228.41935483871,-19415.25806451613,-22377.8064516129,-24148.0,-27404.19354838712,-29514.483870967742,-31323.83870967742,-35411.93548387097,-36682.16129032258,-37887.38709677421,-41920.61290322583,-43743.83870967742,-45551.25806451613,-47722.16129032258,-50808.51612903226,-51808.0,-55097.09677419354,-60427.96774193543,-59906.67741935484,-64280.0,-66556.87096774194,-67131.0,-67908.0,-69440.0,-72463.09677419355,92,4,11467,212,6094,3409,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avengers_Endgame,30,6643,30,7274,-433.6774193548387,-83.41935483870968,-524.0322580645161,-100.83870967741936,-548.3870967741935,-175.25806451612902,-629.741935483871,-203.67741935483872,-665.0967741935483,-225.0967741935484,-693.4516129032259,-219.51612903225808,-694.8064516129032,-206.9354838709677,-688.1612903225807,-210.096774193548,-635.9032258064528,-353.90322580645,-677.5483870967739,-404.2903225806446,-581.9354838709692,-418.3225806451625,-461.064516129032,-439.3548387096768,-370.9354838709693,-528.161290322579,-449.5483870967741,-709.7096774193543,-526.9032258064533,-892.5806451612909,30,8,6043,352,1610,900,454,345,483,509,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avengers_Endgame,66,18779,101,24526,-11.225806451612918,-2692.8064516129034,-5069.709677419355,-4604.0,-4787.354838709678,-5087.419354838709,-4705.258064516131,-4676.225806451612,-4984.129032258064,-4426.129032258064,-4607.612903225805,-4384.580645161291,-4385.967741935484,-6344.290322580649,-1551.6129032258077,-879.0,-3412.4193548387098,-3662.0,-4103.1612903225805,-4881.6129032258295,-5595.322580645159,-7153.0,-6972.0,-8095.709677419355,-7693.58064516129,-9624.483870967742,-5757.322580645126,-4713.322580645155,-4586.774193548387,-5267.9032258064535,62,7,7037,571,775,398,2104,526,755,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avengers_Endgame,66,45112,99,66250,-505.8064516129028,-2199.677419354839,-3674.806451612904,-4236.0,-4795.677419354839,-5378.0,-6849.741935483864,-6560.935483870968,-8391.41935483871,-7771.419354838709,-9041.645161290338,-8464.967741935487,-8717.645161290322,-9393.387096774191,-9933.129032258064,-10841.645161290317,-11935.096774193546,-13101.16129032258,-13708.0,-14414.709677419354,-14883.483870967746,-16209.741935483851,-15357.96774193548,-17961.451612903227,-16437.548387096773,-18959.225806451617,-18002.0,-18877.25806451618,-19513.516129032258,-20055.25806451613,50,5,11491,212,7265,864,870,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avicii,36,16638,46,27108,-1662.258064516129,-2524.870967741936,-2575.806451612903,-2595.935483870968,-3209.000000000001,-2826.6129032258063,-4319.387096774193,-4340.4838709677415,-4721.967741935484,-2642.3548387096776,-4057.3225806451615,-5479.0,-4675.1612903225805,-6175.774193548387,-6558.516129032255,-6875.0,-6072.0,-7602.709677419355,-8923.193548387097,-8193.580645161293,-7507.0,-7549.58064516129,-9101.129032258064,-10423.612903225809,-8934.806451612907,-8986.322580645161,-9964.774193548385,-11490.645161290317,-9781.129032258064,-10507.709677419352,30,4,4470,205,1036,1619,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avicii,39,15851,47,42783,-67.74193548387098,-53.87096774193548,-2799.8064516129048,-4503.354838709677,-4442.709677419355,-6825.612903225807,-5686.193548387097,-8413.032258064519,-9801.548387096773,-8673.41935483871,-10005.16129032258,-10229.80645161291,-13461.16129032258,-11564.387096774191,-12901.0,-12647.677419354844,-16043.516129032269,-15193.870967741934,-16480.0,-15757.83870967742,-18587.48387096773,-19652.032258064515,-20100.0,-19350.8064516129,-21890.3870967742,-24095.000000000004,-25756.225806451614,-26292.0,-27446.580645161284,-26892.0,32,3,3757,224,1215,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avicii,60,13106,49,42989,-3377.5806451612902,-2651.7419354838707,-4540.967741935484,-8086.322580645161,-6957.612903225807,-9710.83870967742,-13407.516129032258,-14240.645161290322,-14149.225806451614,-13030.225806451614,-12856.548387096776,-12087.967741935485,-16874.51612903226,-18445.129032258064,-18353.70967741936,-16477.16129032258,-21486.290322580644,-22880.451612903227,-22789.032258064515,-20950.451612903227,-26144.064516129045,-27361.774193548383,-27270.35483870968,-25422.74193548387,-30790.838709677428,-31832.09677419355,-31740.67741935484,-29902.032258064515,-29953.032258064515,-29858.67741935484,52,5,5589,1166,1065,847,816,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avicii,26,11428,28,16805,-1312.0,-2259.064516129032,-2257.3870967741937,-1875.516129032258,-2893.1612903225805,-2683.483870967742,-3386.064516129032,-3272.225806451613,-3038.1290322580644,-4039.258064516127,-5064.354838709677,-4012.548387096774,-3168.6774193548385,-4466.451612903225,-5567.4838709677415,-4582.967741935485,-3915.9354838709696,-4370.548387096774,-5338.580645161288,-5936.709677419359,-5028.709677419355,-4252.83870967742,-5556.741935483871,-6661.774193548387,-5581.225806451613,-4817.032258064515,-5828.290322580644,-6753.967741935481,-6788.741935483875,-6001.354838709676,20,2,4637,590,4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield_3,37,11545,39,7433,-266.258064516129,-499.5806451612904,-576.0967741935484,-542.0322580645161,-153.32258064516128,-171.1935483870968,154.4193548387043,4425.516129032258,4639.709677419355,4174.419354838709,4564.645161290323,4107.612903225806,4080.6451612903215,4215.806451612903,4522.129032258064,3957.870967741936,4142.451612903225,3606.3548387096776,3892.483870967741,3581.8387096774195,4034.3225806451615,3584.322580645161,3858.999999999999,3997.548387096776,3595.548387096774,4074.161290322581,3716.258064516127,3762.709677419357,4077.064516129032,3604.258064516129,36,5,5594,2405,423,1822,442,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield_3,249,231484,223,102301,-7304.58064516129,-13420.580645161292,-14935.51612903226,-19717.61290322581,-23246.41935483872,-26986.967741935485,-30528.129032258064,-33406.09677419355,-38118.64516129033,-40991.45161290323,-46411.2580645161,-53971.48387096774,-55161.77419354839,-45839.80645161292,-25018.67741935484,-4102.322580645161,11280.032258064515,20405.290322580626,34910.32258064517,52727.45161290321,71224.83870967735,84656.80645161291,91395.16129032258,105147.51612903226,114259.51612903224,120073.06451612896,133959.5806451613,139838.0,136722.0,130854.87096774195,158,14,37663,1178,761,70,1389,844,1509,1488,841,1539,862,871,885,869,24557,0,0,0,0,0,0,0,0,0,0,0
Battlefield_3,60,43218,87,51140,-1846.5806451612905,-2404.0,-977.967741935484,-3557.258064516128,-2943.903225806452,-4411.967741935487,-4230.0,792.4193548387096,2978.0,2098.0967741935506,2725.0,2227.1290322580644,1534.0,-625.9354838709512,-477.8387096774195,-2344.290322580645,-1681.0,-3559.451612903226,-2870.0,-2071.451612903226,-2939.290322580636,-3240.0,-5897.354838709677,-4917.419354838695,-6975.645161290326,-6424.0,-7002.677419354839,-7581.0,-8154.548387096775,-8000.774193548408,45,9,10039,749,2548,793,823,837,1694,867,852,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield_3,81,36552,111,89814,-4597.0,-4509.0,-5434.0,-8410.0,-9067.0,-11045.0,-9055.0,-9166.0,-12153.0,-15352.0,-17140.0,-21368.0,-20828.0,-20679.0,-24751.0,-29626.0,-29112.0,-30959.0,-32754.0,-36885.0,-36337.0,-40373.0,-39035.0,-42052.0,-45124.0,-46921.0,-46175.0,-51072.0,-49725.0,-54628.0,67,4,9629,218,1470,6195,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_Panther,64,40616,79,57691,-2786.0,-2624.0000000000014,-4685.741935483871,-4014.161290322583,-3254.6129032258063,-5892.354838709668,-4055.258064516129,-5754.419354838715,-6296.0,-6381.806451612903,-5600.548387096775,-5632.870967741936,-8515.548387096775,-7082.5161290322585,-8629.709677419354,-9339.0,-9741.193548387108,-9279.806451612903,-9947.0,-12855.612903225809,-11497.38709677419,-12931.774193548386,-13442.967741935488,-13408.032258064544,-13752.709677419349,-14179.0,-17017.93548387097,-16057.06451612902,-17183.83870967742,-17119.32258064518,48,6,7714,206,752,1700,827,2563,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_Panther,79,36906,81,85957,-4540.5161290322585,-6731.612903225807,-8942.161290322581,-10157.0,-10258.032258064515,-10711.354838709678,-11011.451612903216,-14980.741935483871,-14389.16129032258,-18516.06451612904,-17969.0,-19095.67741935484,-20911.0,-24101.16129032258,-26717.09677419355,-27152.612903225807,-27711.83870967742,-32393.41935483872,-32053.0,-33813.12903225807,-34795.54838709676,-36446.193548387055,-38568.387096774175,-38518.0,-43436.16129032258,-42890.87096774193,-45394.32258064514,-46371.0,-48061.3870967742,-48515.77419354839,62,4,6912,212,102,1565,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_Panther,113,39145,102,89650,-4825.516129032258,-8090.354838709677,-13725.032258064515,-11547.129032258064,-16624.290322580648,-15709.258064516129,-20077.93548387097,-20666.41935483871,-17343.387096774193,-12113.09677419355,-10914.806451612903,-17327.129032258064,-14005.225806451614,-20477.483870967742,-18528.64516129032,-24963.83870967742,-23015.06451612904,-29414.1935483871,-30381.25806451613,-33880.54838709677,-32057.90322580645,-33560.967741935514,-38904.064516129045,-38120.03225806452,-37158.93548387097,-43564.6129032258,-44393.45161290323,-47990.967741935485,-46051.645161290326,-52462.32258064516,90,9,11715,1161,1588,1926,808,850,1666,1092,876,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_Panther,58,25598,74,40977,-18.96774193548388,-585.0,-2150.6129032258104,-4002.0,-4080.0,-5006.645161290327,-6580.387096774193,-7299.387096774195,-7684.838709677419,-8452.838709677419,-9464.258064516129,-10097.806451612903,-10758.45161290323,-10104.935483870964,-12390.064516129032,-11006.258064516132,-11818.225806451614,-12368.67741935484,-11859.096774193542,-14059.41935483871,-12498.870967741945,-13490.645161290322,-14012.032258064515,-13617.4193548387,-15737.774193548386,-13993.45161290324,-15264.935483870964,-15634.387096774191,-15297.54838709676,-17279.129032258064,46,4,11840,1380,3825,788,5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston_Marathon,36,12016,37,7656,-156.51612903225814,-237.9354838709677,-638.3225806451613,-198.3870967741936,-649.8709677419355,-312.4838709677419,-480.9032258064514,-667.4838709677424,-290.8709677419355,-754.7419354838709,-332.0645161290323,-653.8064516129033,-619.0000000000002,-362.6774193548383,-826.6129032258063,-873.5483870967743,-829.2903225806451,-849.741935483871,-1379.7096774193549,-387.5483870967514,4244.064516129032,4388.387096774195,3953.193548387097,4463.677419354839,4008.645161290323,4386.096774193548,4339.903225806454,4090.322580645161,4474.193548387097,4005.7741935483873,35,8,6089,661,397,829,415,444,410,1223,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston_Marathon,91,129613,99,36327,-267.22580645161275,-1050.8064516129032,-1947.7096774193549,-2907.8064516129034,-3574.064516129032,-3963.4838709677415,-3909.161290322581,-4586.903225806452,-3975.516129032258,-3412.5161290322503,-3776.2903225806463,-4615.6774193548345,-5874.967741935484,-5196.580645161291,-4261.774193548387,-5190.903225806455,-6122.322580645161,-6734.83870967741,-6183.645161290323,-5234.032258064516,-6307.483870967742,-7497.967741935487,-7509.870967741924,-3220.7741935483627,5127.709677419355,13388.258064516129,33101.8064516129,40930.45161290322,63976.90322580637,79650.45161290323,52,6,10456,378,3152,775,1657,1662,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston_Marathon,81,140431,83,40476,-514.3225806451613,-1651.9032258064517,-2261.8387096774195,-2618.2258064516127,-2847.032258064516,-3509.709677419354,-2901.6451612903224,-5145.451612903228,-5073.064516129032,-4485.2903225806485,-6857.032258064521,-6594.419354838709,-6114.54838709678,-8475.83870967742,-8060.774193548387,-7676.903225806455,-10006.67741935484,-9553.129032258064,-9258.354838709678,-11478.032258064515,-11000.483870967742,-10812.354838709687,-12930.387096774191,-12905.387096774197,-10312.548387096867,8916.032258064517,26966.93548387102,33878.61290322578,61758.6129032258,87722.6774193546,52,4,11597,2558,772,1573,6694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caitlyn_Jenner,30,5328,31,6998,-14.838709677419352,-554.1290322580645,-403.2258064516129,-467.8387096774194,-835.129032258065,-606.3870967741934,-915.3548387096772,-702.1612903225805,-947.4516129032264,-760.3225806451603,-937.4193548387094,-818.1935483870966,-944.2580645161296,-852.0645161290329,-896.9677419354837,-855.4838709677417,-829.096774193549,-849.4193548387086,-762.0000000000015,-870.193548387095,-766.3225806451603,-976.451612903226,-922.516129032258,-1187.9032258064517,-1109.5806451612912,-1421.4838709677413,-1296.5161290322596,-1655.1935483870975,-1483.3225806451603,-1889.0322580645163,30,8,4724,501,378,421,1346,481,411,260,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caitlyn_Jenner,39,26080,214,56046,-140.0,-292.9032258064517,-1881.3225806451608,14899.354838709693,16664.96774193548,15125.354838709678,16903.58064516129,18215.1935483871,18652.0,16340.741935483871,13934.0,13682.290322580646,10274.064516129032,7972.0,4522.0,1059.0,-2422.8387096774195,-4826.1935483871,-8490.774193548415,-12950.0,-16448.0,-19962.967741935485,-23196.90322580649,-24810.0,-28303.64516129032,-28703.0,-28877.1935483871,-29203.64516129033,-29492.0,-29726.0,10,1,3792,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caitlyn_Jenner,58,25327,67,36584,-999.1612903225806,-1341.3225806451612,-1442.0,-2794.903225806451,-2829.9354838709664,-4229.064516129034,-3436.1612903225787,-3691.290322580645,-3023.6129032258063,-5395.903225806452,-3612.774193548387,-5901.741935483874,-4613.612903225802,-5884.03225806452,-5805.064516129028,-5989.58064516129,-6653.935483870968,-6689.903225806452,-7182.516129032258,-7138.548387096777,-8406.483870967728,-7746.09677419355,-8967.677419354839,-8959.741935483873,-9304.935483870951,-10361.096774193556,-11007.225806451614,-11074.516129032258,-12055.41935483871,-12101.83870967742,43,7,7750,206,728,1558,2344,976,355,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caitlyn_Jenner,69,25096,59,42956,-2760.1290322580644,-2549.032258064516,-3149.548387096774,-5869.32258064516,-2805.5806451612902,-4795.193548387093,-4195.161290322582,-5417.032258064516,-5691.354838709678,-6524.290322580645,-6532.193548387097,-7558.548387096775,-8077.225806451617,-8546.806451612903,-9440.806451612909,-9191.903225806447,-11106.193548387097,-9324.64516129032,-12113.451612903224,-10420.32258064516,-12972.774193548375,-11925.548387096773,-13692.999999999993,-13362.387096774191,-14914.225806451614,-14974.580645161304,-16411.483870967742,-17400.451612903227,-17909.74193548387,-18411.41935483872,55,6,7951,206,766,1440,3092,629,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron_Boyce,71,37367,89,58605,-2522.5806451612902,-3142.1612903225805,-4694.935483870968,-4646.322580645161,-2944.903225806452,-5789.0,-3725.0,-6604.1612903225805,-5200.225806451613,-7131.193548387095,-7120.90322580645,-8224.741935483871,-8930.0,-9685.032258064515,-10276.258064516132,-11112.32258064516,-10606.4193548387,-11495.2258064516,-11746.032258064515,-12405.612903225809,-13779.645161290306,-13859.0,-16758.83870967742,-15530.0,-15982.612903225796,-16388.09677419355,-17493.677419354837,-19081.290322580626,-19359.0,-22270.35483870968,58,5,8648,1186,2346,2517,1402,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron_Boyce,259,171662,178,94443,-5278.935483870968,536.6774193548343,2066.612903225805,-2422.516129032258,-2709.4193548387098,4086.387096774193,-859.3870967741933,-5368.870967741936,-4830.451612903236,-5912.774193548386,-13134.16129032258,-13880.225806451614,-13789.16129032258,-20283.09677419355,-18846.612903225803,-24431.93548387097,-18265.58064516128,-22983.12903225807,-22736.06451612912,-24533.70967741936,-16616.645161290322,-7577.58064516129,6076.5806451613,23864.548387096773,45853.5483870968,56794.25806451619,74909.61290322582,82106.48387096774,78887.32258064515,76855.93548387097,174,12,31861,1178,1940,770,1465,880,1823,1074,1047,1305,409,18770,1145,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron_Boyce,67,41823,95,50461,-1216.0,-3069.0,-2454.0,-3631.0,-2911.0,-4892.0,-4053.0,-3192.0,-2466.0,-2540.0,-3053.0,-3710.0,-4235.0,-4883.0,-5414.0,-6082.0,-7897.0,-7275.0,-7801.0,-8505.0,-11210.0,-9937.0,-12645.0,-12284.0,-13701.0,-13564.0,-8481.0,-7344.0,-7002.0,-7531.0,52,7,8583,747,1693,1674,820,1618,593,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casey_Anthony,25,4680,29,5993,2.6451612903225765,-432.7096774193548,-95.25806451612902,-549.4193548387096,-109.09677419354836,-576.1290322580645,-118.93548387096772,-583.1290322580642,-197.0967741935495,-472.16129032257953,-320.4516129032268,-362.0967741935474,-438.0645161290332,-151.77419354838696,-205.0,-223.7096774193548,-668.0322580645162,-286.5483870967741,-359.0,-813.0967741935485,-803.8064516129032,-525.2258064516128,-1007.1612903225808,-712.8387096774206,-1065.548387096774,-978.5483870967752,-1148.548387096774,-1248.741935483872,-1231.032258064516,-1519.4516129032268,25,6,4180,329,1278,433,457,1431,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casey_Anthony,156,66163,152,93457,-4976.0,-44.0,-2469.0,-8069.0,-12009.0,-12714.0,-13533.0,-15064.0,-20749.0,-21497.0,-23032.0,-28709.0,-26485.0,-32122.0,-29226.0,-29222.0,-35702.0,-34175.0,-28494.0,-33025.0,-35138.0,-39568.0,-37370.0,-30663.0,-37862.0,-35672.0,-30136.0,-35507.0,-36052.0,-33632.0,121,13,13420,1184,753,965,1521,845,1551,1536,1474,609,350,417,1101,1108,0,0,0,0,0,0,0,0,0,0,0,0
Casey_Anthony,59,35750,87,53580,-2478.322580645161,-2742.6451612903224,-4184.516129032254,-4634.419354838708,-5917.903225806452,-5268.935483870968,-5974.064516129032,-6538.0,-6679.290322580649,-6510.483870967746,-6934.548387096775,-9578.967741935485,-7674.677419354851,-9807.032258064526,-10102.0,-10756.290322580646,-9588.87096774192,-11030.32258064517,-12774.129032258064,-14224.612903225809,-14775.193548387097,-13950.09677419355,-13350.6129032258,-13273.645161290347,-13241.064516129032,-14395.387096774191,-15052.064516129029,-16077.0,-18747.83870967742,-17759.67741935484,46,7,7792,206,746,748,2469,1536,1073,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casey_Anthony,80,33567,105,88881,-4442.1612903225805,-5003.387096774195,-8193.35483870968,-9062.064516129032,-9735.645161290322,-8185.0,-9606.806451612903,-12773.806451612898,-14563.83870967742,-16413.354838709674,-19395.70967741936,-21182.0,-20472.35483870968,-24219.032258064493,-23991.0,-28880.032258064515,-27539.3870967742,-27745.16129032258,-32550.0,-31367.16129032258,-34615.58064516128,-36579.870967741976,-38470.77419354839,-41870.54838709677,-43660.0,-45886.67741935484,-47523.25806451612,-50024.8064516129,-51503.41935483872,-52972.54838709684,67,8,7585,212,741,2327,1691,690,862,699,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris_Kyle,98,35909,81,45604,-2664.064516129032,-3783.0,-4877.064516129032,-6482.419354838709,-6478.096774193548,-10449.129032258064,-8568.774193548388,-3270.8387096774195,-4632.677419354837,-6210.548387096775,-6896.612903225807,-6730.258064516129,-7079.451612903226,-8187.677419354831,-9519.064516129029,-9637.935483870966,-10815.967741935492,-11815.83870967741,-12320.741935483871,-13832.09677419355,-14286.129032258072,-15447.806451612903,-17393.870967741932,-17378.06451612903,-11171.870967741936,-5944.290322580643,-6862.19354838709,-9759.935483870968,-8552.258064516118,-11050.419354838714,86,5,8848,684,4510,794,1794,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris_Kyle,48,21150,48,28487,-11.483870967741938,-802.0967741935486,-965.451612903226,-1629.1290322580649,-316.6774193548387,-2249.483870967739,-1642.548387096774,-1904.3225806451603,-3274.3548387096776,-1451.8387096774186,-2806.6451612903206,-2770.2258064516127,-2370.354838709677,-4440.774193548387,-3018.225806451612,-3907.741935483871,-4313.677419354843,-3185.8387096774195,-5435.774193548385,-4540.709677419355,-5402.1612903225805,-6349.064516129036,-4660.516129032258,-6335.451612903215,-6016.387096774193,-6276.290322580645,-8011.064516129032,-6552.000000000004,-7710.032258064516,-7849.935483870965,36,2,7263,3798,3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris_Kyle,42,26140,181,41185,-160.0,-220.0,-1360.741935483871,-2672.1612903225805,12697.09677419355,17675.90322580645,15883.064516129032,16368.354838709678,17034.516129032258,18197.1935483871,18736.0,16505.032258064515,15302.0,13953.870967741936,13737.0,10377.0,10257.0,6885.0,3499.0,1238.0,-2196.0,-3495.0,-6914.0,-10357.0,-12899.645161290347,-13914.09677419355,-14086.354838709678,-14307.0,-14541.83870967742,-14761.83870967742,12,1,3792,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris_Kyle,21,3834,21,4015,-10.7741935483871,-260.12903225806446,-325.3225806451613,-77.38709677419354,-380.0967741935481,-408.8064516129032,-214.6774193548387,-541.1935483870965,-491.8064516129033,-151.96774193548384,-502.41935483870935,-399.4516129032259,-85.25806451612904,-459.7741935483861,-310.51612903225896,-39.54838709677416,-425.1612903225807,-241.2903225806453,-4.838709677419288,-388.483870967742,-169.90322580645255,50.87096774193552,-330.80645161290323,-151.0645161290324,-20.41935483870961,-400.1290322580645,-198.25806451612976,-85.70967741935473,-463.45161290322585,-261.77419354838827,21,3,3414,260,220,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conchita_Wurst,97,58742,77,42527,-1471.1935483870968,-3026.0967741935483,-2318.6451612903224,-4366.193548387097,-5087.387096774193,-6539.290322580645,-1198.9354838709676,-1384.3870967741934,-1505.4516129032236,-4165.4838709677415,-2352.1290322580644,-5409.580645161291,-3621.5161290322585,-5293.677419354839,-5670.903225806452,-7057.161290322587,-6503.290322580645,-9599.870967741936,-8533.548387096775,-10795.870967741936,-8958.064516129032,-8940.258064516129,-11993.612903225809,-12046.645161290322,-12074.709677419354,-14097.032258064515,-15516.290322580646,-17050.354838709678,-11795.161290322578,-11992.064516129023,83,4,7624,1942,2268,2046,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conchita_Wurst,65,32353,66,34342,-357.51612903225805,-2114.806451612903,-1187.4838709677429,-3258.419354838709,-1590.5806451612902,-3994.7741935483873,-2211.6129032258063,-4606.032258064516,-2858.4838709677406,-4935.1612903225805,-3431.6774193548385,-5506.9354838709605,-4355.93548387097,-6764.806451612903,-4900.741935483871,-7327.064516129032,-5483.774193548387,-7871.032258064517,-7563.451612903226,-8836.645161290322,-7792.8387096774195,-8169.354838709677,-9275.290322580648,-2104.3548387096853,1244.0967741935483,-1078.258064516117,147.0645161290323,-2308.612903225807,-949.967741935484,-3385.870967741936,50,5,8829,2135,3451,788,410,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conchita_Wurst,32,10080,33,7094,-15.93548387096774,-565.9677419354839,909.1935483870968,4670.258064516129,4524.580645161291,4772.387096774193,4323.612903225807,4602.5161290322585,4161.645161290323,4396.645161290323,3984.8387096774186,4221.645161290323,3973.516129032258,4113.064516129034,4024.806451612904,3974.096774193549,3963.9032258064494,3694.741935483871,3964.999999999999,3580.935483870967,4010.3548387096776,3528.354838709677,3847.483870967742,3373.3870967741937,3626.6129032258063,3160.4193548387098,3405.741935483871,2947.451612903226,3184.870967741936,2734.483870967742,30,7,4233,749,762,1487,287,230,463,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conchita_Wurst,28,4912,28,5621,-354.03225806451616,-87.25806451612902,-460.0967741935484,-163.51612903225805,-555.1612903225807,-319.4838709677421,-542.8709677419353,-491.1290322580646,-414.8064516129032,-641.8709677419363,-251.4193548387097,-616.3870967741935,-210.67741935483872,-594.4516129032259,-309.93548387096774,-673.0322580645159,-376.000000000001,-467.67741935483855,-476.0322580645171,-228.5483870967728,-538.6774193548387,-251.83870967741936,-627.741935483871,-357.0967741935483,-751.8064516129034,-471.61290322580624,-782.6129032258061,-688.3870967741941,-746.1935483870952,-905.9354838709672,28,4,4352,260,509,2283,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copa_America,30,10757,31,6186,5.161290322580648,-427.6774193548387,-158.06451612903226,-596.3548387096774,-223.7741935483872,-666.0322580645161,-278.48387096774195,-723.7096774193549,-333.1935483870968,-783.3870967741935,-348.9032258064516,-803.0645161290322,-320.61290322580646,-778.741935483871,-828.3225806451612,-799.4193548387096,-279.03225806451616,-319.0967741935483,-531.8709677419372,1018.3225806451828,4320.903225806452,4319.419354838709,4354.0,4144.741935483871,4410.806451612903,4135.67741935484,4443.741935483869,4110.225806451612,4500.806451612904,4105.193548387097,29,5,4950,1028,384,425,1696,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
